Knight Tour Path:
Step 1: (0, 0) -> a1
Step 45218: (136, 83) -> ´137
Step 45219: (134, 82) -> ³135
Step 45220: (132, 81) -> ²133
Step 45221: (130, 80) -> ±131
Step 45222: (128, 79) -> °129
Step 45223: (126, 78) -> ¯127
Step 45224: (124, 79) -> °125
Step 45225: (122, 80) -> ±123
Step 45226: (121, 78) -> ¯122
Step 45227: (119, 79) -> °120
Step 45228: (120, 81) -> ²121
Step 45229: (118, 82) -> ³119
Step 45230: (116, 83) -> ´117
Step 45231: (114, 84) -> µ115
Step 45232: (113, 86) -> ·114
Step 45233: (111, 87) -> ¸112
Step 45234: (109, 88) -> ¹110
Step 45235: (107, 89) -> º108
Step 45236: (106, 91) -> ¼107
Step 45237: (104, 92) -> ½105
Step 45238: (102, 93) -> ¾103
Step 45239: (100, 94) -> ¿101
Step 45240: (98, 95) -> À99
Step 45241: (96, 96) -> Á97
Step 45242: (94, 97) -> Â95
Step 45243: (92, 98) -> Ã93
Step 45244: (90, 99) -> Ä91
Step 45245: (88, 100) -> Å89
Step 45246: (86, 101) -> Æ87
Step 45247: (84, 102) -> Ç85
Step 45248: (82, 103) -> È83
Step 45249: (80, 104) -> É81
Step 45250: (78, 105) -> Ê79
Step 45251: (76, 106) -> Ë77
Step 45252: (74, 107) -> Ì75
Step 45253: (72, 108) -> Í73
Step 45254: (71, 110) -> Ï72
Step 45255: (69, 111) -> Ð70
Step 45256: (67, 112) -> Ñ68
Step 45257: (65, 113) -> Ò66
Step 45258: (63, 114) -> Ó64
Step 45259: (61, 115) -> Ô62
Step 45260: (59, 116) -> Õ60
Step 45261: (57, 117) -> Ö58
Step 45262: (55, 118) -> ×56
Step 45263: (53, 119) -> Ø54
Step 45264: (51, 120) -> Ù52
Step 45265: (49, 121) -> Ú50
Step 45266: (47, 122) -> Û48
Step 45267: (46, 124) -> Ý47
Step 45268: (45, 122) -> Û46
Step 45269: (47, 121) -> Ú48
Step 45270: (49, 120) -> Ù50
Step 45271: (51, 119) -> Ø52
Step 45272: (53, 118) -> ×54
Step 45273: (55, 117) -> Ö56
Step 45274: (57, 116) -> Õ58
Step 45275: (59, 115) -> Ô60
Step 45276: (61, 114) -> Ó62
Step 45277: (63, 113) -> Ò64
Step 45278: (65, 112) -> Ñ66
Step 45279: (67, 111) -> Ð68
Step 45280: (69, 110) -> Ï70
Step 45281: (71, 109) -> Î72
Step 45282: (73, 108) -> Í74
Step 45283: (75, 107) -> Ì76
Step 45284: (77, 106) -> Ë78
Step 45285: (79, 105) -> Ê80
Step 45286: (81, 104) -> É82
Step 45287: (83, 103) -> È84
Step 45288: (85, 102) -> Ç86
Step 45289: (87, 101) -> Æ88
Step 45290: (89, 100) -> Å90
Step 45291: (91, 99) -> Ä92
Step 45292: (93, 98) -> Ã94
Step 45293: (95, 97) -> Â96
Step 45294: (97, 96) -> Á98
Step 45295: (99, 95) -> À100
Step 45296: (101, 94) -> ¿102
Step 45297: (103, 93) -> ¾104
Step 45298: (104, 91) -> ¼105
Step 45299: (106, 92) -> ½107
Step 45300: (107, 90) -> »108
Step 45301: (105, 91) -> ¼106
Step 45302: (103, 92) -> ½104
Step 45303: (101, 93) -> ¾102
Step 45304: (99, 94) -> ¿100
Step 45305: (97, 95) -> À98
Step 45306: (95, 96) -> Á96
Step 45307: (93, 97) -> Â94
Step 45308: (91, 98) -> Ã92
Step 45309: (89, 99) -> Ä90
Step 45310: (87, 100) -> Å88
Step 45311: (85, 101) -> Æ86
Step 45312: (83, 102) -> Ç84
Step 45313: (81, 103) -> È82
Step 45314: (80, 105) -> Ê81
Step 45315: (78, 106) -> Ë79
Step 45316: (76, 107) -> Ì77
Step 45317: (74, 108) -> Í75
Step 45318: (72, 109) -> Î73
Step 45319: (71, 111) -> Ð72
Step 45320: (69, 112) -> Ñ70
Step 45321: (67, 113) -> Ò68
Step 45322: (65, 114) -> Ó66
Step 45323: (66, 112) -> Ñ67
Step 45324: (64, 113) -> Ò65
Step 45325: (62, 114) -> Ó63
Step 45326: (60, 115) -> Ô61
Step 45327: (58, 116) -> Õ59
Step 45328: (56, 117) -> Ö57
Step 45329: (54, 118) -> ×55
Step 45330: (52, 119) -> Ø53
Step 45331: (50, 120) -> Ù51
Step 45332: (48, 121) -> Ú49
Step 45333: (46, 122) -> Û47
Step 45334: (44, 123) -> Ü45
Step 45335: (42, 124) -> Ý43
Step 45336: (41, 126) -> ß42
Step 45337: (42, 128) -> á43
Step 45338: (43, 126) -> ß44
Step 45339: (44, 124) -> Ý45
Step 45340: (46, 123) -> Ü47
Step 45341: (45, 125) -> Þ46
Step 45342: (44, 127) -> à45
Step 45343: (43, 125) -> Þ44
Step 45344: (42, 127) -> à43
Step 45345: (43, 129) -> â44
Step 45346: (44, 131) -> ä45
Step 45347: (45, 133) -> æ46
Step 45348: (43, 132) -> å44
Step 45349: (41, 131) -> ä42
Step 45350: (42, 133) -> æ43
Step 45351: (43, 135) -> è44
Step 45352: (45, 136) -> é46
Step 45353: (44, 134) -> ç45
Step 45354: (46, 135) -> è47
Step 45355: (48, 136) -> é49
Step 45356: (46, 137) -> ê47
Step 45357: (47, 139) -> ì48
Step 45358: (48, 141) -> î49
Step 45359: (49, 143) -> ð50
Step 45360: (50, 145) -> ò51
Step 45361: (51, 147) -> ô52
Step 45362: (52, 149) -> ö53
Step 45363: (53, 151) -> ø54
Step 45364: (54, 153) -> ú55
Step 45365: (55, 155) -> ü56
Step 45366: (57, 156) -> ý58
Step 45367: (58, 158) -> ÿ59
Step 45368: (60, 159) -> Ā61
Step 45369: (58, 160) -> ā59
Step 45370: (57, 158) -> ÿ58
Step 45371: (59, 157) -> þ60
Step 45372: (58, 155) -> ü59
Step 45373: (56, 154) -> û57
Step 45374: (55, 152) -> ù56
Step 45375: (54, 150) -> ÷55
Step 45376: (53, 148) -> õ54
Step 45377: (52, 146) -> ó53
Step 45378: (51, 144) -> ñ52
Step 45379: (50, 142) -> ï51
Step 45380: (49, 140) -> í50
Step 45381: (48, 138) -> ë49
Step 45382: (47, 136) -> é48
Step 45383: (45, 135) -> è46
Step 45384: (44, 133) -> æ45
Step 45385: (43, 131) -> ä44
Step 45386: (42, 129) -> â43
Step 45387: (43, 127) -> à44
Step 45388: (44, 125) -> Þ45
Step 45389: (45, 127) -> à46
Step 45390: (44, 129) -> â45
Step 45391: (45, 131) -> ä46
Step 45392: (43, 130) -> ã44
Step 45393: (44, 132) -> å45
Step 45394: (45, 134) -> ç46
Step 45395: (46, 136) -> é47
Step 45396: (47, 134) -> ç48
Step 45397: (46, 132) -> å47
Step 45398: (45, 130) -> ã46
Step 45399: (44, 128) -> á45
Step 45400: (45, 126) -> ß46
Step 45401: (46, 128) -> á47
Step 45402: (47, 126) -> ß48
Step 45403: (48, 124) -> Ý49
Step 45404: (46, 125) -> Þ47
Step 45405: (44, 126) -> ß45
Step 45406: (43, 128) -> á44
Step 45407: (44, 130) -> ã45
Step 45408: (45, 132) -> å46
Step 45409: (46, 134) -> ç47
Step 45410: (48, 135) -> è49
Step 45411: (49, 137) -> ê50
Step 45412: (50, 139) -> ì51
Step 45413: (48, 140) -> í49
Step 45414: (49, 142) -> ï50
Step 45415: (50, 144) -> ñ51
Step 45416: (51, 146) -> ó52
Step 45417: (52, 148) -> õ53
Step 45418: (53, 150) -> ÷54
Step 45419: (54, 152) -> ù55
Step 45420: (55, 154) -> û56
Step 45421: (57, 153) -> ú58
Step 45422: (56, 151) -> ø57
Step 45423: (55, 149) -> ö56
Step 45424: (54, 147) -> ô55
Step 45425: (53, 145) -> ò54
Step 45426: (52, 143) -> ð53
Step 45427: (51, 141) -> î52
Step 45428: (53, 142) -> ï54
Step 45429: (52, 144) -> ñ53
Step 45430: (53, 146) -> ó54
Step 45431: (54, 148) -> õ55
Step 45432: (55, 150) -> ÷56
Step 45433: (56, 152) -> ù57
Step 45434: (57, 154) -> û58
Step 45435: (58, 156) -> ý59
Step 45436: (59, 158) -> ÿ60
Step 45437: (60, 160) -> ā61
Step 45438: (59, 162) -> ă60
Step 45439: (60, 164) -> ą61
Step 45440: (61, 162) -> ă62
Step 45441: (62, 164) -> ą63
Step 45442: (63, 166) -> ć64
Step 45443: (64, 168) -> ĉ65
Step 45444: (65, 170) -> ċ66
Step 45445: (66, 172) -> č67
Step 45446: (67, 174) -> ď68
Step 45447: (68, 176) -> đ69
Step 45448: (69, 178) -> ē70
Step 45449: (71, 179) -> Ĕ72
Step 45450: (70, 181) -> Ė71
Step 45451: (71, 183) -> Ę72
Step 45452: (72, 185) -> Ě73
Step 45453: (73, 187) -> Ĝ74
Step 45454: (74, 189) -> Ğ75
Step 45455: (76, 190) -> ğ77
Step 45456: (75, 188) -> ĝ76
Step 45457: (73, 189) -> Ğ74
Step 45458: (72, 187) -> Ĝ73
Step 45459: (74, 186) -> ě75
Step 45460: (73, 184) -> ę74
Step 45461: (72, 182) -> ė73
Step 45462: (71, 180) -> ĕ72
Step 45463: (69, 179) -> Ĕ70
Step 45464: (68, 177) -> Ē69
Step 45465: (67, 175) -> Đ68
Step 45466: (66, 173) -> Ď67
Step 45467: (65, 171) -> Č66
Step 45468: (64, 169) -> Ċ65
Step 45469: (63, 167) -> Ĉ64
Step 45470: (62, 165) -> Ć63
Step 45471: (61, 163) -> Ą62
Step 45472: (60, 161) -> Ă61
Step 45473: (59, 159) -> Ā60
Step 45474: (58, 157) -> þ59
Step 45475: (57, 155) -> ü58
Step 45476: (56, 153) -> ú57
Step 45477: (55, 151) -> ø56
Step 45478: (54, 149) -> ö55
Step 45479: (53, 147) -> ô54
Step 45480: (52, 145) -> ò53
Step 45481: (51, 143) -> ð52
Step 45482: (50, 141) -> î51
Step 45483: (49, 139) -> ì50
Step 45484: (48, 137) -> ê49
Step 45485: (47, 135) -> è48
Step 45486: (46, 133) -> æ47
Step 45487: (48, 134) -> ç49
Step 45488: (49, 136) -> é50
Step 45489: (50, 138) -> ë51
Step 45490: (51, 140) -> í52
Step 45491: (52, 142) -> ï53
Step 45492: (53, 144) -> ñ54
Step 45493: (54, 146) -> ó55
Step 45494: (55, 148) -> õ56
Step 45495: (56, 150) -> ÷57
Step 45496: (57, 152) -> ù58
Step 45497: (58, 154) -> û59
Step 45498: (59, 156) -> ý60
Step 45499: (60, 158) -> ÿ61
Step 45500: (61, 160) -> ā62
Step 45501: (62, 162) -> ă63
Step 45502: (63, 164) -> ą64
Step 45503: (62, 166) -> ć63
Step 45504: (63, 168) -> ĉ64
Step 45505: (64, 170) -> ċ65
Step 45506: (65, 172) -> č66
Step 45507: (66, 174) -> ď67
Step 45508: (67, 176) -> đ68
Step 45509: (68, 178) -> ē69
Step 45510: (70, 177) -> Ē71
Step 45511: (69, 175) -> Đ70
Step 45512: (68, 173) -> Ď69
Step 45513: (67, 171) -> Č68
Step 45514: (66, 169) -> Ċ67
Step 45515: (65, 167) -> Ĉ66
Step 45516: (64, 165) -> Ć65
Step 45517: (63, 163) -> Ą64
Step 45518: (62, 161) -> Ă63
Step 45519: (61, 159) -> Ā62
Step 45520: (60, 157) -> þ61
Step 45521: (59, 155) -> ü60
Step 45522: (58, 153) -> ú59
Step 45523: (57, 151) -> ø58
Step 45524: (56, 149) -> ö57
Step 45525: (55, 147) -> ô56
Step 45526: (54, 145) -> ò55
Step 45527: (53, 143) -> ð54
Step 45528: (51, 142) -> ï52
Step 45529: (50, 140) -> í51
Step 45530: (49, 138) -> ë50
Step 45531: (51, 139) -> ì52
Step 45532: (52, 141) -> î53
Step 45533: (54, 142) -> ï55
Step 45534: (55, 144) -> ñ56
Step 45535: (56, 146) -> ó57
Step 45536: (57, 148) -> õ58
Step 45537: (58, 150) -> ÷59
Step 45538: (59, 152) -> ù60
Step 45539: (60, 154) -> û61
Step 45540: (61, 156) -> ý62
Step 45541: (62, 158) -> ÿ63
Step 45542: (63, 160) -> ā64
Step 45543: (61, 161) -> Ă62
Step 45544: (63, 162) -> ă64
Step 45545: (64, 164) -> ą65
Step 45546: (65, 166) -> ć66
Step 45547: (63, 165) -> Ć64
Step 45548: (64, 167) -> Ĉ65
Step 45549: (65, 169) -> Ċ66
Step 45550: (66, 171) -> Č67
Step 45551: (67, 173) -> Ď68
Step 45552: (68, 175) -> Đ69
Step 45553: (69, 177) -> Ē70
Step 45554: (70, 179) -> Ĕ71
Step 45555: (71, 181) -> Ė72
Step 45556: (72, 183) -> Ę73
Step 45557: (73, 185) -> Ě74
Step 45558: (74, 187) -> Ĝ75
Step 45559: (75, 189) -> Ğ76
Step 45560: (76, 191) -> Ġ77
Step 45561: (77, 193) -> Ģ78
Step 45562: (78, 191) -> Ġ79
Step 45563: (77, 189) -> Ğ78
Step 45564: (75, 190) -> ğ76
Step 45565: (74, 188) -> ĝ75
Step 45566: (73, 186) -> ě74
Step 45567: (72, 184) -> ę73
Step 45568: (71, 182) -> ė72
Step 45569: (73, 183) -> Ę74
Step 45570: (72, 181) -> Ė73
Step 45571: (74, 182) -> ė75
Step 45572: (75, 184) -> ę76
Step 45573: (76, 186) -> ě77
Step 45574: (74, 185) -> Ě75
Step 45575: (75, 187) -> Ĝ76
Step 45576: (76, 189) -> Ğ77
Step 45577: (77, 191) -> Ġ78
Step 45578: (79, 192) -> ġ80
Step 45579: (80, 194) -> ģ81
Step 45580: (81, 196) -> ĥ82
Step 45581: (82, 198) -> ħ83
Step 45582: (83, 200) -> ĩ84
Step 45583: (84, 202) -> ī85
Step 45584: (83, 204) -> ĭ84
Step 45585: (84, 206) -> į85
Step 45586: (85, 208) -> ı86
Step 45587: (86, 210) -> ĳ87
Step 45588: (87, 212) -> ĵ88
Step 45589: (89, 213) -> Ķ90
Step 45590: (87, 214) -> ķ88
Step 45591: (88, 216) -> Ĺ89
Step 45592: (89, 218) -> Ļ90
Step 45593: (91, 219) -> ļ92
Step 45594: (92, 221) -> ľ93
Step 45595: (93, 223) -> ŀ94
Step 45596: (94, 225) -> ł95
Step 45597: (95, 227) -> ń96
Step 45598: (96, 229) -> ņ97
Step 45599: (97, 231) -> ň98
Step 45600: (99, 232) -> ŉ100
Step 45601: (100, 234) -> ŋ101
Step 45602: (101, 236) -> ō102
Step 45603: (102, 238) -> ŏ103
Step 45604: (104, 239) -> Ő105
Step 45605: (105, 241) -> Œ106
Step 45606: (106, 243) -> Ŕ107
Step 45607: (104, 242) -> œ105
Step 45608: (105, 244) -> ŕ106
Step 45609: (106, 246) -> ŗ107
Step 45610: (108, 247) -> Ř109
Step 45611: (107, 245) -> Ŗ108
Step 45612: (109, 246) -> ŗ110
Step 45613: (107, 247) -> Ř108
Step 45614: (106, 245) -> Ŗ107
Step 45615: (105, 243) -> Ŕ106
Step 45616: (104, 241) -> Œ105
Step 45617: (103, 239) -> Ő104
Step 45618: (102, 237) -> Ŏ103
Step 45619: (101, 235) -> Ō102
Step 45620: (100, 233) -> Ŋ101
Step 45621: (99, 231) -> ň100
Step 45622: (98, 229) -> ņ99
Step 45623: (97, 227) -> ń98
Step 45624: (95, 226) -> Ń96
Step 45625: (94, 224) -> Ł95
Step 45626: (93, 222) -> Ŀ94
Step 45627: (92, 220) -> Ľ93
Step 45628: (91, 218) -> Ļ92
Step 45629: (90, 216) -> Ĺ91
Step 45630: (89, 214) -> ķ90
Step 45631: (88, 212) -> ĵ89
Step 45632: (87, 210) -> ĳ88
Step 45633: (86, 212) -> ĵ87
Step 45634: (85, 210) -> ĳ86
Step 45635: (84, 208) -> ı85
Step 45636: (83, 206) -> į84
Step 45637: (82, 204) -> ĭ83
Step 45638: (84, 203) -> Ĭ85
Step 45639: (85, 205) -> Į86
Step 45640: (86, 207) -> İ87
Step 45641: (87, 209) -> Ĳ88
Step 45642: (88, 211) -> Ĵ89
Step 45643: (90, 212) -> ĵ91
Step 45644: (88, 213) -> Ķ89
Step 45645: (89, 215) -> ĸ90
Step 45646: (90, 217) -> ĺ91
Step 45647: (92, 218) -> Ļ93
Step 45648: (93, 220) -> Ľ94
Step 45649: (94, 222) -> Ŀ95
Step 45650: (95, 224) -> Ł96
Step 45651: (96, 226) -> Ń97
Step 45652: (97, 228) -> Ņ98
Step 45653: (98, 230) -> Ň99
Step 45654: (100, 231) -> ň101
Step 45655: (101, 233) -> Ŋ102
Step 45656: (102, 235) -> Ō103
Step 45657: (103, 237) -> Ŏ104
Step 45658: (105, 238) -> ŏ106
Step 45659: (104, 240) -> ő105
Step 45660: (105, 242) -> œ106
Step 45661: (106, 240) -> ő107
Step 45662: (107, 242) -> œ108
Step 45663: (108, 244) -> ŕ109
Step 45664: (110, 245) -> Ŗ111
Step 45665: (108, 246) -> ŗ109
Step 45666: (109, 248) -> ř110
Step 45667: (111, 249) -> Ś112
Step 45668: (110, 247) -> Ř111
Step 45669: (109, 245) -> Ŗ110
Step 45670: (107, 244) -> ŕ108
Step 45671: (106, 242) -> œ107
Step 45672: (105, 240) -> ő106
Step 45673: (104, 238) -> ŏ105
Step 45674: (103, 236) -> ō104
Step 45675: (102, 234) -> ŋ103
Step 45676: (101, 232) -> ŉ102
Step 45677: (100, 230) -> Ň101
Step 45678: (98, 231) -> ň99
Step 45679: (97, 229) -> ņ98
Step 45680: (96, 227) -> ń97
Step 45681: (95, 225) -> ł96
Step 45682: (94, 223) -> ŀ95
Step 45683: (93, 221) -> ľ94
Step 45684: (92, 219) -> ļ93
Step 45685: (91, 217) -> ĺ92
Step 45686: (90, 215) -> ĸ91
Step 45687: (92, 216) -> Ĺ93
Step 45688: (91, 214) -> ķ92
Step 45689: (93, 215) -> ĸ94
Step 45690: (91, 216) -> Ĺ92
Step 45691: (90, 214) -> ķ91
Step 45692: (89, 212) -> ĵ90
Step 45693: (87, 211) -> Ĵ88
Step 45694: (86, 209) -> Ĳ87
Step 45695: (85, 207) -> İ86
Step 45696: (84, 205) -> Į85
Step 45697: (83, 203) -> Ĭ84
Step 45698: (82, 201) -> Ī83
Step 45699: (83, 199) -> Ĩ84
Step 45700: (81, 198) -> ħ82
Step 45701: (82, 200) -> ĩ83
Step 45702: (83, 202) -> ī84
Step 45703: (84, 204) -> ĭ85
Step 45704: (85, 206) -> į86
Step 45705: (86, 208) -> ı87
Step 45706: (88, 209) -> Ĳ89
Step 45707: (89, 211) -> Ĵ90
Step 45708: (90, 213) -> Ķ91
Step 45709: (91, 215) -> ĸ92
Step 45710: (92, 217) -> ĺ93
Step 45711: (93, 219) -> ļ94
Step 45712: (94, 221) -> ľ95
Step 45713: (95, 223) -> ŀ96
Step 45714: (96, 225) -> ł97
Step 45715: (98, 226) -> Ń99
Step 45716: (99, 228) -> Ņ100
Step 45717: (101, 229) -> ņ102
Step 45718: (99, 230) -> Ň100
Step 45719: (100, 232) -> ŉ101
Step 45720: (101, 234) -> ŋ102
Step 45721: (102, 236) -> ō103
Step 45722: (103, 238) -> ŏ104
Step 45723: (104, 236) -> ō105
Step 45724: (103, 234) -> ŋ104
Step 45725: (102, 232) -> ŉ103
Step 45726: (101, 230) -> Ň102
Step 45727: (99, 229) -> ņ100
Step 45728: (98, 227) -> ń99
Step 45729: (97, 225) -> ł98
Step 45730: (96, 223) -> ŀ97
Step 45731: (95, 221) -> ľ96
Step 45732: (94, 219) -> ļ95
Step 45733: (93, 217) -> ĺ94
Step 45734: (92, 215) -> ĸ93
Step 45735: (91, 213) -> Ķ92
Step 45736: (90, 211) -> Ĵ91
Step 45737: (88, 210) -> ĳ89
Step 45738: (87, 208) -> ı88
Step 45739: (86, 206) -> į87
Step 45740: (85, 204) -> ĭ86
Step 45741: (87, 205) -> Į88
Step 45742: (88, 207) -> İ89
Step 45743: (89, 209) -> Ĳ90
Step 45744: (91, 210) -> ĳ92
Step 45745: (92, 212) -> ĵ93
Step 45746: (93, 214) -> ķ94
Step 45747: (94, 216) -> Ĺ95
Step 45748: (93, 218) -> Ļ94
Step 45749: (94, 220) -> Ľ95
Step 45750: (95, 222) -> Ŀ96
Step 45751: (96, 224) -> Ł97
Step 45752: (97, 226) -> Ń98
Step 45753: (98, 228) -> Ņ99
Step 45754: (100, 227) -> ń101
Step 45755: (99, 225) -> ł100
Step 45756: (97, 224) -> Ł98
Step 45757: (96, 222) -> Ŀ97
Step 45758: (95, 220) -> Ľ96
Step 45759: (94, 218) -> Ļ95
Step 45760: (93, 216) -> Ĺ94
Step 45761: (92, 214) -> ķ93
Step 45762: (91, 212) -> ĵ92
Step 45763: (90, 210) -> ĳ91
Step 45764: (89, 208) -> ı90
Step 45765: (87, 207) -> İ88
Step 45766: (86, 205) -> Į87
Step 45767: (85, 203) -> Ĭ86
Step 45768: (84, 201) -> Ī85
Step 45769: (86, 202) -> ī87
Step 45770: (87, 204) -> ĭ88
Step 45771: (88, 206) -> į89
Step 45772: (90, 207) -> İ91
Step 45773: (88, 208) -> ı89
Step 45774: (89, 210) -> ĳ90
Step 45775: (90, 208) -> ı91
Step 45776: (89, 206) -> į90
Step 45777: (88, 204) -> ĭ89
Step 45778: (87, 206) -> į88
Step 45779: (86, 204) -> ĭ87
Step 45780: (85, 202) -> ī86
Step 45781: (84, 200) -> ĩ85
Step 45782: (83, 198) -> ħ84
Step 45783: (82, 196) -> ĥ83
Step 45784: (81, 194) -> ģ82
Step 45785: (80, 196) -> ĥ81
Step 45786: (79, 194) -> ģ80
Step 45787: (78, 192) -> ġ79
Step 45788: (77, 190) -> ğ78
Step 45789: (76, 188) -> ĝ77
Step 45790: (75, 186) -> ě76
Step 45791: (74, 184) -> ę75
Step 45792: (73, 182) -> ė74
Step 45793: (72, 180) -> ĕ73
Step 45794: (71, 178) -> ē72
Step 45795: (70, 176) -> đ71
Step 45796: (69, 174) -> ď70
Step 45797: (68, 172) -> č69
Step 45798: (67, 170) -> ċ68
Step 45799: (66, 168) -> ĉ67
Step 45800: (68, 169) -> Ċ69
Step 45801: (66, 170) -> ċ67
Step 45802: (67, 172) -> č68
Step 45803: (68, 174) -> ď69
Step 45804: (69, 176) -> đ70
Step 45805: (70, 178) -> ē71
Step 45806: (72, 179) -> Ĕ73
Step 45807: (73, 181) -> Ė74
Step 45808: (74, 183) -> Ę75
Step 45809: (75, 185) -> Ě76
Step 45810: (76, 187) -> Ĝ77
Step 45811: (78, 188) -> ĝ79
Step 45812: (79, 190) -> ğ80
Step 45813: (80, 192) -> ġ81
Step 45814: (82, 193) -> Ģ83
Step 45815: (81, 195) -> Ĥ82
Step 45816: (82, 197) -> Ħ83
Step 45817: (83, 195) -> Ĥ84
Step 45818: (84, 197) -> Ħ85
Step 45819: (85, 199) -> Ĩ86
Step 45820: (86, 201) -> Ī87
Step 45821: (87, 203) -> Ĭ88
Step 45822: (88, 205) -> Į89
Step 45823: (89, 207) -> İ90
Step 45824: (90, 209) -> Ĳ91
Step 45825: (91, 211) -> Ĵ92
Step 45826: (92, 213) -> Ķ93
Step 45827: (94, 214) -> ķ95
Step 45828: (95, 216) -> Ĺ96
Step 45829: (96, 218) -> Ļ97
Step 45830: (94, 217) -> ĺ95
Step 45831: (95, 219) -> ļ96
Step 45832: (96, 221) -> ľ97
Step 45833: (97, 223) -> ŀ98
Step 45834: (98, 225) -> ł99
Step 45835: (99, 227) -> ń100
Step 45836: (100, 229) -> ņ101
Step 45837: (101, 231) -> ň102
Step 45838: (102, 233) -> Ŋ103
Step 45839: (103, 235) -> Ō104
Step 45840: (104, 237) -> Ŏ105
Step 45841: (105, 239) -> Ő106
Step 45842: (106, 241) -> Œ107
Step 45843: (107, 243) -> Ŕ108
Step 45844: (108, 245) -> Ŗ109
Step 45845: (110, 246) -> ŗ111
Step 45846: (112, 247) -> Ř113
Step 45847: (111, 245) -> Ŗ112
Step 45848: (109, 244) -> ŕ110
Step 45849: (108, 242) -> œ109
Step 45850: (107, 240) -> ő108
Step 45851: (106, 238) -> ŏ107
Step 45852: (105, 236) -> ō106
Step 45853: (104, 234) -> ŋ105
Step 45854: (103, 232) -> ŉ104
Step 45855: (102, 230) -> Ň103
Step 45856: (101, 228) -> Ņ102
Step 45857: (100, 226) -> Ń101
Step 45858: (99, 224) -> Ł100
Step 45859: (98, 222) -> Ŀ99
Step 45860: (97, 220) -> Ľ98
Step 45861: (99, 221) -> ľ100
Step 45862: (98, 223) -> ŀ99
Step 45863: (97, 221) -> ľ98
Step 45864: (96, 219) -> ļ97
Step 45865: (95, 217) -> ĺ96
Step 45866: (94, 215) -> ĸ95
Step 45867: (93, 213) -> Ķ94
Step 45868: (92, 211) -> Ĵ93
Step 45869: (91, 209) -> Ĳ92
Step 45870: (93, 210) -> ĳ94
Step 45871: (94, 212) -> ĵ95
Step 45872: (95, 214) -> ķ96
Step 45873: (96, 216) -> Ĺ97
Step 45874: (95, 218) -> Ļ96
Step 45875: (96, 220) -> Ľ97
Step 45876: (97, 222) -> Ŀ98
Step 45877: (98, 224) -> Ł99
Step 45878: (99, 226) -> Ń100
Step 45879: (100, 228) -> Ņ101
Step 45880: (102, 229) -> ņ103
Step 45881: (103, 231) -> ň104
Step 45882: (104, 233) -> Ŋ105
Step 45883: (105, 235) -> Ō106
Step 45884: (106, 237) -> Ŏ107
Step 45885: (107, 239) -> Ő108
Step 45886: (108, 241) -> Œ109
Step 45887: (109, 243) -> Ŕ110
Step 45888: (111, 244) -> ŕ112
Step 45889: (112, 246) -> ŗ113
Step 45890: (113, 248) -> ř114
Step 45891: (111, 247) -> Ř112
Step 45892: (113, 246) -> ŗ114
Step 45893: (115, 247) -> Ř116
Step 45894: (114, 245) -> Ŗ115
Step 45895: (112, 244) -> ŕ113
Step 45896: (110, 243) -> Ŕ111
Step 45897: (109, 241) -> Œ110
Step 45898: (108, 243) -> Ŕ109
Step 45899: (107, 241) -> Œ108
Step 45900: (106, 239) -> Ő107
Step 45901: (105, 237) -> Ŏ106
Step 45902: (104, 235) -> Ō105
Step 45903: (103, 233) -> Ŋ104
Step 45904: (102, 231) -> ň103
Step 45905: (104, 232) -> ŉ105
Step 45906: (105, 234) -> ŋ106
Step 45907: (106, 236) -> ō107
Step 45908: (107, 238) -> ŏ108
Step 45909: (108, 240) -> ő109
Step 45910: (109, 242) -> œ110
Step 45911: (110, 244) -> ŕ111
Step 45912: (112, 245) -> Ŗ113
Step 45913: (111, 243) -> Ŕ112
Step 45914: (110, 241) -> Œ111
Step 45915: (109, 239) -> Ő110
Step 45916: (108, 237) -> Ŏ109
Step 45917: (107, 235) -> Ō108
Step 45918: (106, 233) -> Ŋ107
Step 45919: (105, 231) -> ň106
Step 45920: (103, 230) -> Ň104
Step 45921: (102, 228) -> Ņ103
Step 45922: (101, 226) -> Ń102
Step 45923: (100, 224) -> Ł101
Step 45924: (99, 222) -> Ŀ100
Step 45925: (98, 220) -> Ľ99
Step 45926: (97, 218) -> Ļ98
Step 45927: (99, 219) -> ļ100
Step 45928: (98, 221) -> ľ99
Step 45929: (99, 223) -> ŀ100
Step 45930: (100, 225) -> ł101
Step 45931: (101, 227) -> ń102
Step 45932: (103, 228) -> Ņ104
Step 45933: (104, 230) -> Ň105
Step 45934: (105, 232) -> ŉ106
Step 45935: (106, 234) -> ŋ107
Step 45936: (107, 236) -> ō108
Step 45937: (108, 238) -> ŏ109
Step 45938: (109, 240) -> ő110
Step 45939: (110, 242) -> œ111
Step 45940: (112, 243) -> Ŕ113
Step 45941: (113, 245) -> Ŗ114
Step 45942: (114, 247) -> Ř115
Step 45943: (115, 249) -> Ś116
Step 45944: (116, 247) -> Ř117
Step 45945: (114, 246) -> ŗ115
Step 45946: (113, 244) -> ŕ114
Step 45947: (112, 242) -> œ113
Step 45948: (111, 240) -> ő112
Step 45949: (110, 238) -> ŏ111
Step 45950: (108, 239) -> Ő109
Step 45951: (107, 237) -> Ŏ108
Step 45952: (106, 235) -> Ō107
Step 45953: (105, 233) -> Ŋ106
Step 45954: (104, 231) -> ň105
Step 45955: (103, 229) -> ņ104
